Hostname, Product, Version, Instance Id, Region,Root Snapshot,Root Encryption, Non Root Snapshot,Non Root Encryption
 gehpraeval.beyondtrustcloud.com,bpam,6.0.1,i-0162e190e50c58551,us-east-2,snap-060d23c46a1d48c31,True,snap-080a33ac3fa3a263a,True
 semtechpra.beyondtrustcloud.com,bpam,5.4.0,i-09c4321013625c099,us-east-2,snap-0cfdb2f39f11d5e6f,True,snap-084a19aa62585202d,True
 rellis.beyondtrustcloud.com,bpam,5.4.0,i-0c99db1cf4bbf777a,us-east-2,snap-063e1366bfc9e13f8,True,snap-0cef323191d020179,True
 atlanticbottling.beyondtrustcloud.com,bpam,5.4.0,i-0d4cae9e45c15ea9d,us-east-2,snap-0e9f0417f6bca903d,True,snap-021b96c2c6c7d17cd,True
 pratexasnational.beyondtrustcloud.com,bpam,5.4.0,i-0fcaba6fab2b3314a,us-east-2,snap-0c62956c9a1b6e485,True,snap-08bbf55028c09603d,True
 hillmangrouppra.beyondtrustcloud.com,bpam,6.0.1,i-049c803750939af60,us-east-2,snap-0bc2a7e033a0f64eb,True,snap-05d890a3bd3fb42ef,True
 rogers.beyondtrustcloud.com,bpam,6.0.1,i-0f551d473039dd2a3,us-east-2,snap-0f00c53b4d307bb77,True,snap-06330148448c1724c,True
 iheartmedia.beyondtrustcloud.com,bpam,5.4.0,i-0fc6112101d8c3eec,us-east-2,snap-05967c467e14cde56,True,snap-0e527a19bedf377f7,True
 jcpra.beyondtrustcloud.com,bpam,5.4.0,i-050b9b0d6ce8703e0,us-east-2,snap-01b15cd1970614db0,True,snap-0e2487b3922d33820,True
 btu.beyondtrustcloud.com,bpam,5.4.0,i-0ad4397b20a04c72b,us-east-2,snap-0ebedc36f24d8d65e,True,snap-04de3e4864f00d5d3,True
 cityfurniture.beyondtrustcloud.com,bpam,6.0.1,i-020b004cef199ce9a,us-east-2,snap-046ddfe457e480d1d,True,snap-0a589f595a6c1c4c4,True
 borg.beyondtrustcloud.com,bpam,5.4.0,i-0e800349fb59eb640,us-east-2,snap-013a211cdb9697b93,True,snap-06927ce9f7eb97b32,True
 newburyportbank.beyondtrustcloud.com,bpam,5.4.0,i-06b7f68b72e4b0981,us-east-2,snap-06742402aeaf6df09,True,snap-021012fd86c20bc3b,True
 poc-pillpack2023.beyondtrustcloud.com,bpam,6.0.1,i-0896f60568df2dc6d,us-east-2,snap-0fdc46a67ce52aaa2,True,snap-041c3e567cc17cac7,True
 amth.beyondtrustcloud.com,bpam,5.4.0,i-04db81efef6f9c9ac,us-east-2,snap-0a85435533f4cf345,True,snap-0056c2298c5f25111,True
 seapra.beyondtrustcloud.com,bpam,6.0.1,i-07e19865bedab44a2,us-east-2,snap-029fc0c0656b45c3d,True,snap-05b0533d205b53963,True
 greenstatepra.beyondtrustcloud.com,bpam,6.0.1,i-0ce55113c63010340,us-east-2,snap-0f439fe2dbb270616,True,snap-0bb9269095518f6e5,True
 aisd.beyondtrustcloud.com,bpam,5.4.0,i-0be37b2fb220a9694,us-east-2,snap-00b6eff3af0bd8526,True,snap-024242d557bae3ab6,True
 efcintl.beyondtrustcloud.com,bpam,6.0.1,i-028d418fdc28e2888,us-east-2,snap-0c13f917da8b2f311,True,snap-09d88bf59aef4dee0,True
 connect-pocca.beyondtrustcloud.com,bpam,5.4.0,i-06d653c79d3274bef,us-east-2,snap-0d063c246120c7f91,True,snap-0c127fd75211ae5be,True
 moodmedia.beyondtrustcloud.com,bpam,5.4.0,i-0ca9f9ebd7c013713,us-east-2,snap-0bdad66a7e60b1820,True,snap-030d77a5cb5b98bd5,True
 eastbrunswick.beyondtrustcloud.com,bpam,6.0.1,i-0107b8397462a5977,us-east-2,snap-04ce297753657c5f9,True,snap-09a5172b65af441b7,True
 chet-metcalf-pra.beyondtrustcloud.com,bpam,6.0.1,i-0cd4e012e4d66e405,us-east-2,snap-008bfad576d226080,True,snap-07f4965b0ad9e0361,True
 uthscpra.beyondtrustcloud.com,bpam,6.0.1,i-0aac6fccc4a7407ce,us-east-2,snap-002973c910df77bd1,True,snap-00dde16ca6f49d766,True
 faskenaccess.beyondtrustcloud.com,bpam,5.4.0,i-0df3d82a85aa487aa,us-east-2,snap-007c99cad545e0a96,True,snap-00a122b5a31f618e0,True
 astrospra.beyondtrustcloud.com,bpam,5.4.0,i-01690b4ac2dd5705d,us-east-2,snap-089529a84ef53e91c,True,snap-0a8a945c5bc6b938b,True
 buffalorun.beyondtrustcloud.com,bpam,5.4.0,i-08ae095b2c97e20d5,us-east-2,snap-02060aabe712f08c6,True,snap-00e232b4c7fa597f0,True
 crengland.beyondtrustcloud.com,bpam,5.4.0,i-0abc2bfdb6f0f6e52,us-east-2,snap-0f4ebf94c29e8da6a,True,snap-036e825dacd57c382,True
 wilmar-intl.bomgarpam.cloud,bpam,5.4.0,i-01ee022966bacf94c,us-east-2,snap-0e1253709356d99d1,True,snap-07b942f716c20cc11,True
 westernhealth.bomgarpam.cloud,bpam,5.4.0,i-0eb83934a12cb861b,us-east-2,snap-0ea26e0a19602700e,True,snap-0c9aa017f000356e8,True
 bmspra.beyondtrustcloud.com,bpam,5.4.0,i-0a0677d2d06af5fa8,us-east-2,snap-03686252cb52f0848,True,snap-0ea5a080d2b431469,True
 brance-spradlin-pra.beyondtrustcloud.com,bpam,6.0.1,i-0c84b150944a7b4f8,us-east-2,snap-0a72af10e075ba237,True,snap-05e30554f63ae46d9,True
 chadpra.beyondtrustcloud.com,bpam,6.0.1,i-04de3bd0feca4a581,us-east-2,snap-0660d62e5c158a6e1,True,snap-04cf2fb49f9482a68,True
 sekisui.beyondtrustcloud.com,bpam,6.0.1,i-09e13471b38ebb87b,us-east-2,snap-035e49b924fe989b6,True,snap-09428c6e2f52e626d,True
 partycity.beyondtrustcloud.com,bpam,5.4.0,i-044225420c0e63faf,us-east-2,snap-04470eee135dcc9eb,True,snap-078defc1fba512659,True
 oleoxpra.beyondtrustcloud.com,bpam,6.0.1,i-0c06a28255dc49ff2,us-east-2,snap-038d29b4d960dfa9a,True,snap-018285505a595aad5,True
 klabin.beyondtrustcloud.com,bpam,5.4.0,i-02317306cc21b9bad,us-east-2,snap-021ebd657ac879809,True,snap-010fcbcab350f01d7,True
 ladowns.beyondtrustcloud.com,bpam,5.4.0,i-01030521499fc4063,us-east-2,snap-050776e5b538e2322,True,snap-0526fcd6c6bc1d284,True
